x,y,walkable,tile_type,elevation
32,11,0,futureTileType,futureElevationLevel
32,12,0,futureTileType,futureElevationLevel
32,13,0,futureTileType,futureElevationLevel
32,14,0,futureTileType,futureElevationLevel
32,15,0,futureTileType,futureElevationLevel
32,16,1,futureTileType,futureElevationLevel
32,17,0,futureTileType,futureElevationLevel
32,18,1,futureTileType,futureElevationLevel
32,19,1,futureTileType,futureElevationLevel
32,20,0,futureTileType,futureElevationLevel
32,21,0,futureTileType,futureElevationLevel
32,22,0,futureTileType,futureElevationLevel
32,23,0,futureTileType,futureElevationLevel
32,24,0,futureTileType,futureElevationLevel
32,25,0,futureTileType,futureElevationLevel
32,26,1,futureTileType,futureElevationLevel
32,27,1,futureTileType,futureElevationLevel
32,28,1,futureTileType,futureElevationLevel
32,29,0,futureTileType,futureElevationLevel
32,30,1,futureTileType,futureElevationLevel
32,31,0,futureTileType,futureElevationLevel
32,32,0,futureTileType,futureElevationLevel
32,33,0,futureTileType,futureElevationLevel
32,34,1,futureTileType,futureElevationLevel
32,35,0,futureTileType,futureElevationLevel
32,36,0,futureTileType,futureElevationLevel
32,37,0,futureTileType,futureElevationLevel
32,38,0,futureTileType,futureElevationLevel
32,39,0,futureTileType,futureElevationLevel
32,40,1,futureTileType,futureElevationLevel
32,41,1,futureTileType,futureElevationLevel
32,42,0,futureTileType,futureElevationLevel
32,43,0,futureTileType,futureElevationLevel
32,44,0,futureTileType,futureElevationLevel
32,45,0,futureTileType,futureElevationLevel
32,46,0,futureTileType,futureElevationLevel
32,47,0,futureTileType,futureElevationLevel
32,48,1,futureTileType,futureElevationLevel
32,49,0,futureTileType,futureElevationLevel
32,50,1,futureTileType,futureElevationLevel
32,51,1,futureTileType,futureElevationLevel
32,52,0,futureTileType,futureElevationLevel
32,53,0,futureTileType,futureElevationLevel
32,54,1,futureTileType,futureElevationLevel
32,55,0,futureTileType,futureElevationLevel
32,56,0,futureTileType,futureElevationLevel
32,57,0,futureTileType,futureElevationLevel
32,58,0,futureTileType,futureElevationLevel
32,59,0,futureTileType,futureElevationLevel
32,60,0,futureTileType,futureElevationLevel
32,61,1,futureTileType,futureElevationLevel
33,0,0,futureTileType,futureElevationLevel
33,1,0,futureTileType,futureElevationLevel
33,2,0,futureTileType,futureElevationLevel
33,3,1,futureTileType,futureElevationLevel
33,4,0,futureTileType,futureElevationLevel
33,5,0,futureTileType,futureElevationLevel
33,6,0,futureTileType,futureElevationLevel
33,7,0,futureTileType,futureElevationLevel
33,8,0,futureTileType,futureElevationLevel
33,9,0,futureTileType,futureElevationLevel
33,10,0,futureTileType,futureElevationLevel
33,11,0,futureTileType,futureElevationLevel
33,12,1,futureTileType,futureElevationLevel
33,13,1,futureTileType,futureElevationLevel
33,14,0,futureTileType,futureElevationLevel
33,15,1,futureTileType,futureElevationLevel
33,16,1,futureTileType,futureElevationLevel
33,17,0,futureTileType,futureElevationLevel
33,18,0,futureTileType,futureElevationLevel
33,19,0,futureTileType,futureElevationLevel
33,20,0,futureTileType,futureElevationLevel
33,21,0,futureTileType,futureElevationLevel
33,22,0,futureTileType,futureElevationLevel
33,23,1,futureTileType,futureElevationLevel
33,24,0,futureTileType,futureElevationLevel
33,25,0,futureTileType,futureElevationLevel
33,26,0,futureTileType,futureElevationLevel
33,27,0,futureTileType,futureElevationLevel
33,28,0,futureTileType,futureElevationLevel
33,29,1,futureTileType,futureElevationLevel
33,30,0,futureTileType,futureElevationLevel
33,31,0,futureTileType,futureElevationLevel
33,32,1,futureTileType,futureElevationLevel
33,33,0,futureTileType,futureElevationLevel
33,34,0,futureTileType,futureElevationLevel
33,35,0,futureTileType,futureElevationLevel
33,36,0,futureTileType,futureElevationLevel
33,37,0,futureTileType,futureElevationLevel
33,38,0,futureTileType,futureElevationLevel
33,39,0,futureTileType,futureElevationLevel
33,40,0,futureTileType,futureElevationLevel
33,41,0,futureTileType,futureElevationLevel
33,42,0,futureTileType,futureElevationLevel
33,43,0,futureTileType,futureElevationLevel
33,44,0,futureTileType,futureElevationLevel
33,45,0,futureTileType,futureElevationLevel
33,46,0,futureTileType,futureElevationLevel
33,47,0,futureTileType,futureElevationLevel
33,48,0,futureTileType,futureElevationLevel
33,49,0,futureTileType,futureElevationLevel
33,50,1,futureTileType,futureElevationLevel
33,51,1,futureTileType,futureElevationLevel
33,52,0,futureTileType,futureElevationLevel
33,53,0,futureTileType,futureElevationLevel
33,54,0,futureTileType,futureElevationLevel
33,55,0,futureTileType,futureElevationLevel
33,56,0,futureTileType,futureElevationLevel
33,57,0,futureTileType,futureElevationLevel
33,58,0,futureTileType,futureElevationLevel
33,59,0,futureTileType,futureElevationLevel
33,60,1,futureTileType,futureElevationLevel
33,61,1,futureTileType,futureElevationLevel
34,0,0,futureTileType,futureElevationLevel
34,1,1,futureTileType,futureElevationLevel
34,2,1,futureTileType,futureElevationLevel
34,3,0,futureTileType,futureElevationLevel
34,4,1,futureTileType,futureElevationLevel
34,5,0,futureTileType,futureElevationLevel
34,6,0,futureTileType,futureElevationLevel
34,7,0,futureTileType,futureElevationLevel
34,8,0,futureTileType,futureElevationLevel
34,9,1,futureTileType,futureElevationLevel
34,10,0,futureTileType,futureElevationLevel
34,11,0,futureTileType,futureElevationLevel
34,12,0,futureTileType,futureElevationLevel
34,13,0,futureTileType,futureElevationLevel
34,14,1,futureTileType,futureElevationLevel
34,15,1,futureTileType,futureElevationLevel
34,16,1,futureTileType,futureElevationLevel
34,17,0,futureTileType,futureElevationLevel
34,18,0,futureTileType,futureElevationLevel
34,19,0,futureTileType,futureElevationLevel
34,20,0,futureTileType,futureElevationLevel
34,21,0,futureTileType,futureElevationLevel
34,22,1,futureTileType,futureElevationLevel
34,23,1,futureTileType,futureElevationLevel
34,24,1,futureTileType,futureElevationLevel
34,25,0,futureTileType,futureElevationLevel
34,26,0,futureTileType,futureElevationLevel
34,27,0,futureTileType,futureElevationLevel
34,28,1,futureTileType,futureElevationLevel
34,29,1,futureTileType,futureElevationLevel
34,30,0,futureTileType,futureElevationLevel
34,31,0,futureTileType,futureElevationLevel
34,32,0,futureTileType,futureElevationLevel
34,33,0,futureTileType,futureElevationLevel
34,34,1,futureTileType,futureElevationLevel
34,35,0,futureTileType,futureElevationLevel
34,36,0,futureTileType,futureElevationLevel
34,37,1,futureTileType,futureElevationLevel
34,38,0,futureTileType,futureElevationLevel
34,39,0,futureTileType,futureElevationLevel
34,40,0,futureTileType,futureElevationLevel
34,41,0,futureTileType,futureElevationLevel
34,42,0,futureTileType,futureElevationLevel
34,43,1,futureTileType,futureElevationLevel
34,44,0,futureTileType,futureElevationLevel
34,45,0,futureTileType,futureElevationLevel
34,46,1,futureTileType,futureElevationLevel
34,47,0,futureTileType,futureElevationLevel
34,48,0,futureTileType,futureElevationLevel
34,49,0,futureTileType,futureElevationLevel
34,50,0,futureTileType,futureElevationLevel
34,51,0,futureTileType,futureElevationLevel
34,52,1,futureTileType,futureElevationLevel
34,53,1,futureTileType,futureElevationLevel
34,54,0,futureTileType,futureElevationLevel
34,55,1,futureTileType,futureElevationLevel
34,56,1,futureTileType,futureElevationLevel
34,57,1,futureTileType,futureElevationLevel
34,58,0,futureTileType,futureElevationLevel
34,59,0,futureTileType,futureElevationLevel
34,60,0,futureTileType,futureElevationLevel
34,61,0,futureTileType,futureElevationLevel
35,0,0,futureTileType,futureElevationLevel
35,1,0,futureTileType,futureElevationLevel
35,2,0,futureTileType,futureElevationLevel
35,3,1,futureTileType,futureElevationLevel
35,4,0,futureTileType,futureElevationLevel
35,5,0,futureTileType,futureElevationLevel
35,6,1,futureTileType,futureElevationLevel
35,7,0,futureTileType,futureElevationLevel
35,8,0,futureTileType,futureElevationLevel
35,9,0,futureTileType,futureElevationLevel
35,10,0,futureTileType,futureElevationLevel
35,11,0,futureTileType,futureElevationLevel
35,12,0,futureTileType,futureElevationLevel
35,13,1,futureTileType,futureElevationLevel
35,14,0,futureTileType,futureElevationLevel
35,15,1,futureTileType,futureElevationLevel
35,16,0,futureTileType,futureElevationLevel
35,17,1,futureTileType,futureElevationLevel
35,18,0,futureTileType,futureElevationLevel
35,19,0,futureTileType,futureElevationLevel
35,20,0,futureTileType,futureElevationLevel
35,21,0,futureTileType,futureElevationLevel
35,22,0,futureTileType,futureElevationLevel
35,23,0,futureTileType,futureElevationLevel
35,24,0,futureTileType,futureElevationLevel
35,25,1,futureTileType,futureElevationLevel
35,26,0,futureTileType,futureElevationLevel
35,27,0,futureTileType,futureElevationLevel
35,28,0,futureTileType,futureElevationLevel
35,29,0,futureTileType,futureElevationLevel
35,30,0,futureTileType,futureElevationLevel
35,31,0,futureTileType,futureElevationLevel
35,32,0,futureTileType,futureElevationLevel
35,33,1,futureTileType,futureElevationLevel
35,34,0,futureTileType,futureElevationLevel
35,35,0,futureTileType,futureElevationLevel
35,36,1,futureTileType,futureElevationLevel
35,37,0,futureTileType,futureElevationLevel
35,38,1,futureTileType,futureElevationLevel
35,39,0,futureTileType,futureElevationLevel
35,40,0,futureTileType,futureElevationLevel
35,41,0,futureTileType,futureElevationLevel
35,42,0,futureTileType,futureElevationLevel
35,43,0,futureTileType,futureElevationLevel
35,44,0,futureTileType,futureElevationLevel
35,45,0,futureTileType,futureElevationLevel
35,46,0,futureTileType,futureElevationLevel
35,47,1,futureTileType,futureElevationLevel
35,48,0,futureTileType,futureElevationLevel
35,49,0,futureTileType,futureElevationLevel
35,50,1,futureTileType,futureElevationLevel
35,51,0,futureTileType,futureElevationLevel
35,52,1,futureTileType,futureElevationLevel
35,53,0,futureTileType,futureElevationLevel
35,54,0,futureTileType,futureElevationLevel
35,55,1,futureTileType,futureElevationLevel
35,56,0,futureTileType,futureElevationLevel
35,57,0,futureTileType,futureElevationLevel
35,58,0,futureTileType,futureElevationLevel
35,59,0,futureTileType,futureElevationLevel
35,60,0,futureTileType,futureElevationLevel
35,61,0,futureTileType,futureElevationLevel
36,0,0,futureTileType,futureElevationLevel
36,1,0,futureTileType,futureElevationLevel
36,2,0,futureTileType,futureElevationLevel
36,3,0,futureTileType,futureElevationLevel
36,4,0,futureTileType,futureElevationLevel
36,5,0,futureTileType,futureElevationLevel
36,6,0,futureTileType,futureElevationLevel
36,7,1,futureTileType,futureElevationLevel
36,8,0,futureTileType,futureElevationLevel
36,9,1,futureTileType,futureElevationLevel
36,10,0,futureTileType,futureElevationLevel
36,11,0,futureTileType,futureElevationLevel
36,12,0,futureTileType,futureElevationLevel
36,13,1,futureTileType,futureElevationLevel
36,14,0,futureTileType,futureElevationLevel
36,15,1,futureTileType,futureElevationLevel
36,16,1,futureTileType,futureElevationLevel
36,17,0,futureTileType,futureElevationLevel
36,18,0,futureTileType,futureElevationLevel
36,19,0,futureTileType,futureElevationLevel
36,20,0,futureTileType,futureElevationLevel
36,21,0,futureTileType,futureElevationLevel
36,22,0,futureTileType,futureElevationLevel
36,23,0,futureTileType,futureElevationLevel
36,24,0,futureTileType,futureElevationLevel
36,25,0,futureTileType,futureElevationLevel
36,26,0,futureTileType,futureElevationLevel
36,27,1,futureTileType,futureElevationLevel
36,28,0,futureTileType,futureElevationLevel
36,29,0,futureTileType,futureElevationLevel
36,30,0,futureTileType,futureElevationLevel
36,31,0,futureTileType,futureElevationLevel
36,32,0,futureTileType,futureElevationLevel
36,33,0,futureTileType,futureElevationLevel
36,34,0,futureTileType,futureElevationLevel
36,35,1,futureTileType,futureElevationLevel
36,36,0,futureTileType,futureElevationLevel
36,37,0,futureTileType,futureElevationLevel
36,38,0,futureTileType,futureElevationLevel
36,39,1,futureTileType,futureElevationLevel
36,40,0,futureTileType,futureElevationLevel
36,41,0,futureTileType,futureElevationLevel
36,42,0,futureTileType,futureElevationLevel
36,43,0,futureTileType,futureElevationLevel
36,44,1,futureTileType,futureElevationLevel
36,45,0,futureTileType,futureElevationLevel
36,46,0,futureTileType,futureElevationLevel
36,47,0,futureTileType,futureElevationLevel
36,48,0,futureTileType,futureElevationLevel
36,49,1,futureTileType,futureElevationLevel
36,50,0,futureTileType,futureElevationLevel
36,51,1,futureTileType,futureElevationLevel
36,52,0,futureTileType,futureElevationLevel
36,53,0,futureTileType,futureElevationLevel
36,54,0,futureTileType,futureElevationLevel
36,55,0,futureTileType,futureElevationLevel
36,56,1,futureTileType,futureElevationLevel
36,57,0,futureTileType,futureElevationLevel
36,58,0,futureTileType,futureElevationLevel
36,59,1,futureTileType,futureElevationLevel
36,60,1,futureTileType,futureElevationLevel
36,61,0,futureTileType,futureElevationLevel
37,0,0,futureTileType,futureElevationLevel
37,1,0,futureTileType,futureElevationLevel
37,2,0,futureTileType,futureElevationLevel
37,3,0,futureTileType,futureElevationLevel
37,4,0,futureTileType,futureElevationLevel
37,5,0,futureTileType,futureElevationLevel
37,6,1,futureTileType,futureElevationLevel
37,7,0,futureTileType,futureElevationLevel
37,8,1,futureTileType,futureElevationLevel
37,9,0,futureTileType,futureElevationLevel
37,10,1,futureTileType,futureElevationLevel
37,11,0,futureTileType,futureElevationLevel
37,12,0,futureTileType,futureElevationLevel
37,13,0,futureTileType,futureElevationLevel
37,14,0,futureTileType,futureElevationLevel
37,15,1,futureTileType,futureElevationLevel
37,16,1,futureTileType,futureElevationLevel
37,17,0,futureTileType,futureElevationLevel
37,18,0,futureTileType,futureElevationLevel
37,19,0,futureTileType,futureElevationLevel
37,20,0,futureTileType,futureElevationLevel
37,21,0,futureTileType,futureElevationLevel
37,22,0,futureTileType,futureElevationLevel
37,23,0,futureTileType,futureElevationLevel
37,24,1,futureTileType,futureElevationLevel
37,25,0,futureTileType,futureElevationLevel
37,26,1,futureTileType,futureElevationLevel
37,27,0,futureTileType,futureElevationLevel
37,28,1,futureTileType,futureElevationLevel
37,29,0,futureTileType,futureElevationLevel
37,30,0,futureTileType,futureElevationLevel
37,31,0,futureTileType,futureElevationLevel
37,32,0,futureTileType,futureElevationLevel
37,33,0,futureTileType,futureElevationLevel
37,34,0,futureTileType,futureElevationLevel
37,35,1,futureTileType,futureElevationLevel
37,36,0,futureTileType,futureElevationLevel
37,37,1,futureTileType,futureElevationLevel
37,38,0,futureTileType,futureElevationLevel
37,39,0,futureTileType,futureElevationLevel
37,40,1,futureTileType,futureElevationLevel
37,41,0,futureTileType,futureElevationLevel
37,42,0,futureTileType,futureElevationLevel
37,43,0,futureTileType,futureElevationLevel
37,44,0,futureTileType,futureElevationLevel
37,45,0,futureTileType,futureElevationLevel
37,46,0,futureTileType,futureElevationLevel
37,47,0,futureTileType,futureElevationLevel
37,48,0,futureTileType,futureElevationLevel
37,49,0,futureTileType,futureElevationLevel
37,50,0,futureTileType,futureElevationLevel
37,51,0,futureTileType,futureElevationLevel
37,52,0,futureTileType,futureElevationLevel
37,53,0,futureTileType,futureElevationLevel
37,54,1,futureTileType,futureElevationLevel
37,55,0,futureTileType,futureElevationLevel
37,56,0,futureTileType,futureElevationLevel
37,57,0,futureTileType,futureElevationLevel
37,58,1,futureTileType,futureElevationLevel
37,59,0,futureTileType,futureElevationLevel
37,60,0,futureTileType,futureElevationLevel
37,61,1,futureTileType,futureElevationLevel
38,0,0,futureTileType,futureElevationLevel
38,1,1,futureTileType,futureElevationLevel
38,2,0,futureTileType,futureElevationLevel
38,3,1,futureTileType,futureElevationLevel
38,4,0,futureTileType,futureElevationLevel
38,5,0,futureTileType,futureElevationLevel
38,6,0,futureTileType,futureElevationLevel
38,7,0,futureTileType,futureElevationLevel
38,8,0,futureTileType,futureElevationLevel
38,9,0,futureTileType,futureElevationLevel
38,10,0,futureTileType,futureElevationLevel
38,11,0,futureTileType,futureElevationLevel
38,12,1,futureTileType,futureElevationLevel
38,13,0,futureTileType,futureElevationLevel
38,14,1,futureTileType,futureElevationLevel
38,15,0,futureTileType,futureElevationLevel
38,16,0,futureTileType,futureElevationLevel
38,17,0,futureTileType,futureElevationLevel
38,18,0,futureTileType,futureElevationLevel
38,19,1,futureTileType,futureElevationLevel
38,20,0,futureTileType,futureElevationLevel
38,21,0,futureTileType,futureElevationLevel
38,22,0,futureTileType,futureElevationLevel
38,23,0,futureTileType,futureElevationLevel
38,24,0,futureTileType,futureElevationLevel
38,25,0,futureTileType,futureElevationLevel
38,26,1,futureTileType,futureElevationLevel
38,27,0,futureTileType,futureElevationLevel
38,28,0,futureTileType,futureElevationLevel
38,29,1,futureTileType,futureElevationLevel
38,30,0,futureTileType,futureElevationLevel
38,31,0,futureTileType,futureElevationLevel
38,32,1,futureTileType,futureElevationLevel
38,33,1,futureTileType,futureElevationLevel
38,34,0,futureTileType,futureElevationLevel
38,35,1,futureTileType,futureElevationLevel
38,36,0,futureTileType,futureElevationLevel
38,37,1,futureTileType,futureElevationLevel
38,38,0,futureTileType,futureElevationLevel
38,39,0,futureTileType,futureElevationLevel
38,40,0,futureTileType,futureElevationLevel
38,41,0,futureTileType,futureElevationLevel
38,42,0,futureTileType,futureElevationLevel
38,43,1,futureTileType,futureElevationLevel
38,44,0,futureTileType,futureElevationLevel
38,45,0,futureTileType,futureElevationLevel
38,46,0,futureTileType,futureElevationLevel
38,47,0,futureTileType,futureElevationLevel
38,48,0,futureTileType,futureElevationLevel
38,49,0,futureTileType,futureElevationLevel
38,50,0,futureTileType,futureElevationLevel
38,51,0,futureTileType,futureElevationLevel
38,52,0,futureTileType,futureElevationLevel
38,53,0,futureTileType,futureElevationLevel
38,54,1,futureTileType,futureElevationLevel
38,55,0,futureTileType,futureElevationLevel
38,56,0,futureTileType,futureElevationLevel
38,57,0,futureTileType,futureElevationLevel
38,58,0,futureTileType,futureElevationLevel
38,59,0,futureTileType,futureElevationLevel
38,60,0,futureTileType,futureElevationLevel
38,61,0,futureTileType,futureElevationLevel
39,0,1,futureTileType,futureElevationLevel
39,1,1,futureTileType,futureElevationLevel
39,2,0,futureTileType,futureElevationLevel
39,3,0,futureTileType,futureElevationLevel
39,4,0,futureTileType,futureElevationLevel
39,5,0,futureTileType,futureElevationLevel
39,6,0,futureTileType,futureElevationLevel
39,7,0,futureTileType,futureElevationLevel
39,8,0,futureTileType,futureElevationLevel
39,9,0,futureTileType,futureElevationLevel
39,10,0,futureTileType,futureElevationLevel
39,11,1,futureTileType,futureElevationLevel
39,12,0,futureTileType,futureElevationLevel
39,13,1,futureTileType,futureElevationLevel
39,14,0,futureTileType,futureElevationLevel
39,15,0,futureTileType,futureElevationLevel
39,16,1,futureTileType,futureElevationLevel
39,17,0,futureTileType,futureElevationLevel
39,18,0,futureTileType,futureElevationLevel
39,19,0,futureTileType,futureElevationLevel
39,20,0,futureTileType,futureElevationLevel
39,21,0,futureTileType,futureElevationLevel
39,22,0,futureTileType,futureElevationLevel
39,23,0,futureTileType,futureElevationLevel
39,24,0,futureTileType,futureElevationLevel
39,25,0,futureTileType,futureElevationLevel
39,26,0,futureTileType,futureElevationLevel
39,27,0,futureTileType,futureElevationLevel
39,28,0,futureTileType,futureElevationLevel
39,29,0,futureTileType,futureElevationLevel
39,30,1,futureTileType,futureElevationLevel
39,31,0,futureTileType,futureElevationLevel
39,32,0,futureTileType,futureElevationLevel
39,33,0,futureTileType,futureElevationLevel
39,34,0,futureTileType,futureElevationLevel
39,35,0,futureTileType,futureElevationLevel
39,36,0,futureTileType,futureElevationLevel
39,37,0,futureTileType,futureElevationLevel
39,38,1,futureTileType,futureElevationLevel
39,39,0,futureTileType,futureElevationLevel
39,40,1,futureTileType,futureElevationLevel
39,41,0,futureTileType,futureElevationLevel
39,42,0,futureTileType,futureElevationLevel
39,43,1,futureTileType,futureElevationLevel
39,44,1,futureTileType,futureElevationLevel
39,45,0,futureTileType,futureElevationLevel
39,46,0,futureTileType,futureElevationLevel
39,47,0,futureTileType,futureElevationLevel
39,48,0,futureTileType,futureElevationLevel
39,49,0,futureTileType,futureElevationLevel
39,50,0,futureTileType,futureElevationLevel
39,51,1,futureTileType,futureElevationLevel
39,52,1,futureTileType,futureElevationLevel
39,53,0,futureTileType,futureElevationLevel
39,54,1,futureTileType,futureElevationLevel
39,55,0,futureTileType,futureElevationLevel
39,56,1,futureTileType,futureElevationLevel
39,57,0,futureTileType,futureElevationLevel
39,58,0,futureTileType,futureElevationLevel
39,59,0,futureTileType,futureElevationLevel
39,60,1,futureTileType,futureElevationLevel
39,61,0,futureTileType,futureElevationLevel
40,0,0,futureTileType,futureElevationLevel
40,1,0,futureTileType,futureElevationLevel
40,2,1,futureTileType,futureElevationLevel
40,3,0,futureTileType,futureElevationLevel
40,4,0,futureTileType,futureElevationLevel
40,5,0,futureTileType,futureElevationLevel
40,6,1,futureTileType,futureElevationLevel
40,7,0,futureTileType,futureElevationLevel
40,8,0,futureTileType,futureElevationLevel
40,9,1,futureTileType,futureElevationLevel
40,10,0,futureTileType,futureElevationLevel
40,11,1,futureTileType,futureElevationLevel
40,12,0,futureTileType,futureElevationLevel
40,13,1,futureTileType,futureElevationLevel
40,14,0,futureTileType,futureElevationLevel
40,15,0,futureTileType,futureElevationLevel
40,16,0,futureTileType,futureElevationLevel
40,17,0,futureTileType,futureElevationLevel
40,18,0,futureTileType,futureElevationLevel
40,19,0,futureTileType,futureElevationLevel
40,20,0,futureTileType,futureElevationLevel
40,21,1,futureTileType,futureElevationLevel
40,22,0,futureTileType,futureElevationLevel
40,23,0,futureTileType,futureElevationLevel
40,24,0,futureTileType,futureElevationLevel
40,25,0,futureTileType,futureElevationLevel
40,26,0,futureTileType,futureElevationLevel
40,27,0,futureTileType,futureElevationLevel
40,28,0,futureTileType,futureElevationLevel
40,29,0,futureTileType,futureElevationLevel
40,30,1,futureTileType,futureElevationLevel
40,31,1,futureTileType,futureElevationLevel
40,32,0,futureTileType,futureElevationLevel
40,33,0,futureTileType,futureElevationLevel
40,34,1,futureTileType,futureElevationLevel
40,35,0,futureTileType,futureElevationLevel
40,36,0,futureTileType,futureElevationLevel
40,37,0,futureTileType,futureElevationLevel
40,38,0,futureTileType,futureElevationLevel
40,39,1,futureTileType,futureElevationLevel
40,40,0,futureTileType,futureElevationLevel
40,41,0,futureTileType,futureElevationLevel
40,42,0,futureTileType,futureElevationLevel
40,43,0,futureTileType,futureElevationLevel
40,44,1,futureTileType,futureElevationLevel
40,45,0,futureTileType,futureElevationLevel
40,46,0,futureTileType,futureElevationLevel
40,47,0,futureTileType,futureElevationLevel
40,48,0,futureTileType,futureElevationLevel
40,49,1,futureTileType,futureElevationLevel
40,50,0,futureTileType,futureElevationLevel
40,51,1,futureTileType,futureElevationLevel
40,52,1,futureTileType,futureElevationLevel
40,53,0,futureTileType,futureElevationLevel
40,54,0,futureTileType,futureElevationLevel
40,55,0,futureTileType,futureElevationLevel
40,56,0,futureTileType,futureElevationLevel
40,57,0,futureTileType,futureElevationLevel
40,58,0,futureTileType,futureElevationLevel
40,59,1,futureTileType,futureElevationLevel
40,60,0,futureTileType,futureElevationLevel
40,61,1,futureTileType,futureElevationLevel
41,0,0,futureTileType,futureElevationLevel
41,1,0,futureTileType,futureElevationLevel
41,2,0,futureTileType,futureElevationLevel
41,3,0,futureTileType,futureElevationLevel
41,4,0,futureTileType,futureElevationLevel
41,5,0,futureTileType,futureElevationLevel
41,6,0,futureTileType,futureElevationLevel
41,7,0,futureTileType,futureElevationLevel
41,8,1,futureTileType,futureElevationLevel
41,9,1,futureTileType,futureElevationLevel
41,10,0,futureTileType,futureElevationLevel
41,11,1,futureTileType,futureElevationLevel
41,12,0,futureTileType,futureElevationLevel
41,13,0,futureTileType,futureElevationLevel
41,14,1,futureTileType,futureElevationLevel
41,15,0,futureTileType,futureElevationLevel
41,16,1,futureTileType,futureElevationLevel
41,17,0,futureTileType,futureElevationLevel
41,18,0,futureTileType,futureElevationLevel
41,19,0,futureTileType,futureElevationLevel
41,20,0,futureTileType,futureElevationLevel
41,21,1,futureTileType,futureElevationLevel
41,22,0,futureTileType,futureElevationLevel
41,23,1,futureTileType,futureElevationLevel
41,24,0,futureTileType,futureElevationLevel
41,25,0,futureTileType,futureElevationLevel
41,26,0,futureTileType,futureElevationLevel
41,27,0,futureTileType,futureElevationLevel
41,28,0,futureTileType,futureElevationLevel
41,29,0,futureTileType,futureElevationLevel
41,30,0,futureTileType,futureElevationLevel
41,31,0,futureTileType,futureElevationLevel
41,32,0,futureTileType,futureElevationLevel
41,33,0,futureTileType,futureElevationLevel
41,34,0,futureTileType,futureElevationLevel
41,35,0,futureTileType,futureElevationLevel
41,36,0,futureTileType,futureElevationLevel
41,37,0,futureTileType,futureElevationLevel
41,38,0,futureTileType,futureElevationLevel
41,39,0,futureTileType,futureElevationLevel
41,40,1,futureTileType,futureElevationLevel
41,41,1,futureTileType,futureElevationLevel
41,42,0,futureTileType,futureElevationLevel
41,43,1,futureTileType,futureElevationLevel
41,44,0,futureTileType,futureElevationLevel
41,45,1,futureTileType,futureElevationLevel
41,46,0,futureTileType,futureElevationLevel
41,47,0,futureTileType,futureElevationLevel
41,48,0,futureTileType,futureElevationLevel
41,49,0,futureTileType,futureElevationLevel
41,50,0,futureTileType,futureElevationLevel
41,51,0,futureTileType,futureElevationLevel
41,52,0,futureTileType,futureElevationLevel
41,53,1,futureTileType,futureElevationLevel
41,54,1,futureTileType,futureElevationLevel
41,55,0,futureTileType,futureElevationLevel
41,56,0,futureTileType,futureElevationLevel
41,57,0,futureTileType,futureElevationLevel
41,58,1,futureTileType,futureElevationLevel
41,59,0,futureTileType,futureElevationLevel
41,60,1,futureTileType,futureElevationLevel
41,61,0,futureTileType,futureElevationLevel
42,0,0,futureTileType,futureElevationLevel
42,1,1,futureTileType,futureElevationLevel
42,2,0,futureTileType,futureElevationLevel
42,3,0,futureTileType,futureElevationLevel
42,4,0,futureTileType,futureElevationLevel
42,5,1,futureTileType,futureElevationLevel
42,6,0,futureTileType,futureElevationLevel
42,7,1,futureTileType,futureElevationLevel
42,8,0,futureTileType,futureElevationLevel
42,9,0,futureTileType,futureElevationLevel
42,10,0,futureTileType,futureElevationLevel
42,11,0,futureTileType,futureElevationLevel
42,12,1,futureTileType,futureElevationLevel
42,13,0,futureTileType,futureElevationLevel
42,14,0,futureTileType,futureElevationLevel
42,15,0,futureTileType,futureElevationLevel
42,16,0,futureTileType,futureElevationLevel
42,17,1,futureTileType,futureElevationLevel
42,18,0,futureTileType,futureElevationLevel
42,19,0,futureTileType,futureElevationLevel
42,20,0,futureTileType,futureElevationLevel
42,21,0,futureTileType,futureElevationLevel
42,22,1,futureTileType,futureElevationLevel
42,23,1,futureTileType,futureElevationLevel
42,24,0,futureTileType,futureElevationLevel
42,25,0,futureTileType,futureElevationLevel
42,26,0,futureTileType,futureElevationLevel
42,27,1,futureTileType,futureElevationLevel
42,28,1,futureTileType,futureElevationLevel
42,29,0,futureTileType,futureElevationLevel
42,30,0,futureTileType,futureElevationLevel
42,31,0,futureTileType,futureElevationLevel
42,32,1,futureTileType,futureElevationLevel
42,33,0,futureTileType,futureElevationLevel
42,34,0,futureTileType,futureElevationLevel
42,35,0,futureTileType,futureElevationLevel
42,36,0,futureTileType,futureElevationLevel
42,37,0,futureTileType,futureElevationLevel
42,38,1,futureTileType,futureElevationLevel
42,39,0,futureTileType,futureElevationLevel
42,40,1,futureTileType,futureElevationLevel
42,41,1,futureTileType,futureElevationLevel
42,42,0,futureTileType,futureElevationLevel
42,43,0,futureTileType,futureElevationLevel
42,44,0,futureTileType,futureElevationLevel
42,45,0,futureTileType,futureElevationLevel
42,46,0,futureTileType,futureElevationLevel
42,47,0,futureTileType,futureElevationLevel
42,48,0,futureTileType,futureElevationLevel
42,49,0,futureTileType,futureElevationLevel
42,50,1,futureTileType,futureElevationLevel
42,51,0,futureTileType,futureElevationLevel
42,52,1,futureTileType,futureElevationLevel
42,53,0,futureTileType,futureElevationLevel
42,54,1,futureTileType,futureElevationLevel
42,55,1,futureTileType,futureElevationLevel
